Order ID,Order Date,Order Priority,Order Quantity,Discount,Ship Mode,CustID,ProductID,Ship Date
35522,10/26/2017 6:11,Low,9,0.015,Delivery Truck,161,AS10090140,11/15/2017 0:41
36099,9/17/2017 13:53,Low,11,0,Delivery Truck,179,TB215205,10/14/2017 0:47
36099,9/17/2017 4:04,Low,17,0.024,Delivery Truck,179,JC1610514,9/26/2017 16:04
38625,11/18/2017 23:32,Not Specified,17,0.015,Express Air,167,AS10090140,11/19/2017 17:56
38625,11/18/2017 23:48,Not Specified,14,0.013,Delivery Truck,167,MM1726027,12/7/2017 13:20
40259,10/12/2017 3:01,Medium,8,0.019,Express Air,157,MS175307,10/29/2017 8:16
44450,10/10/2017 13:55,Critical,9,0.021,Delivery Truck,164,SW202458,10/12/2017 23:09
44450,10/10/2017 15:05,Critical,10,0.009,Delivery Truck,164,CP208560,10/12/2017 2:37
44999,1/22/2017 19:12,Medium,7,0.021,Delivery Truck,173,AS1063092,2/2/2017 23:09
45249,11/27/2017 2:17,Low,16,0.001,Delivery Truck,176,KB1658527,12/17/2017 5:34
45570,8/10/2017 9:28,Critical,9,0.007,Delivery Truck,181,BD163561,9/8/2017 16:33
46375,8/27/2017 11:35,Medium,3,0.023,Delivery Truck,180,DM1295551,9/13/2017 13:19
46375,8/27/2017 21:27,Medium,12,0.017,Delivery Truck,180,PF1916545,9/2/2017 18:32
46948,5/21/2017 13:28,Low,8,0.006,Delivery Truck,173,CM1219045,6/2/2017 21:02
47267,12/29/2017 18:36,Medium,9,0.018,Delivery Truck,157,CM1216027,1/13/2018 4:59
47267,12/30/2017 7:49,Medium,5,0.016,Delivery Truck,157,GM1450093,1/27/2018 19:35
48480,1/3/2017 0:13,Critical,3,0.012,Delivery Truck,164,RD1993092,1/28/2017 22:48
48800,10/23/2017 23:27,Not Specified,12,0.005,Delivery Truck,180,CS1249082,11/15/2017 13:41
50048,1/18/2017 15:42,High,9,0.02,Delivery Truck,167,HG1496597,1/22/2017 22:55
50048,1/18/2017 10:29,High,9,0.006,Delivery Truck,167,HW1493545,2/5/2017 13:22
51041,7/29/2017 4:00,High,17,0.009,Delivery Truck,179,PS1876059,8/3/2017 21:11
51328,10/26/2017 19:15,Low,5,0.001,Delivery Truck,155,CC267071,11/10/2017 2:56
51814,9/25/2017 1:25,Critical,8,0.015,Delivery Truck,161,JH15820141,10/22/2017 9:28
56135,11/14/2017 4:48,Medium,3,0.011,Delivery Truck,157,GH1466527,11/29/2017 6:46
56135,11/14/2017 12:08,Medium,14,0.008,Delivery Truck,157,BS1138045,11/21/2017 10:46
57986,10/30/2017 22:05,High,14,0.018,Delivery Truck,113,NF1838582,11/14/2017 19:49
58725,5/20/2017 3:24,Not Specified,14,0.024,Delivery Truck,186,AG1090082,5/29/2017 9:50
3463,8/18/2017 12:30,Critical,3,0.017,Delivery Truck,192,JK1573064,9/14/2017 15:00
4034,11/13/2017 8:11,Not Specified,10,0.007,Delivery Truck,193,BF1097527,12/10/2017 14:32
4034,11/13/2017 18:18,Not Specified,9,0.005,Delivery Truck,193,DK1298558,11/14/2017 0:26
4037,3/23/2017 13:19,High,14,0.019,Delivery Truck,194,JH158207,4/6/2017 4:38
5538,12/24/2017 3:07,Critical,12,0.021,Delivery Truck,192,BT113957,1/14/2018 4:46
5538,12/25/2017 2:04,Critical,13,0.02,Delivery Truck,192,MC1810045,1/5/2018 13:57
5538,12/25/2017 12:09,Critical,10,0.024,Delivery Truck,192,Dp1324027,1/10/2018 10:04
5863,11/22/2017 10:26,Medium,12,0.012,Delivery Truck,195,MH744033,12/11/2017 7:23
7175,2/8/2017 3:27,Critical,12,0.022,Delivery Truck,191,LC1705051,2/9/2017 23:23
8834,11/9/2017 6:37,High,13,0.002,Delivery Truck,197,KA1652539,11/27/2017 2:37
10242,12/12/2017 1:04,Medium,9,0.012,Delivery Truck,198,MH744033,1/4/2018 9:52
15109,12/15/2017 14:18,Not Specified,10,0.007,Delivery Truck,198,LC7050110,12/18/2017 23:56
15109,12/14/2017 18:04,Not Specified,15,0.008,Delivery Truck,198,JK1573064,1/12/2018 17:58
15109,12/15/2017 6:22,Not Specified,10,0.002,Delivery Truck,198,EH1394564,12/26/2017 10:00
15109,12/15/2017 2:26,Not Specified,7,0.019,Delivery Truck,198,MG768060,1/14/2018 5:36
15109,12/14/2017 23:28,Not Specified,10,0.011,Delivery Truck,198,MC7575110,12/21/2017 5:29
15332,5/30/2017 2:03,Not Specified,14,0.012,Delivery Truck,198,CS1184511,6/5/2017 3:59
16165,7/22/2017 13:24,Not Specified,13,0.014,Express Air,188,MZ751560,8/7/2017 5:02
16165,7/23/2017 21:15,Not Specified,10,0.003,Express Air,188,MG1789027,8/12/2017 11:10
16165,7/22/2017 6:15,Not Specified,10,0.01,Express Air,188,SF10200134,7/25/2017 20:49
17632,2/22/2017 14:59,Medium,12,0.014,Delivery Truck,189,PL1892545,3/13/2017 9:36
19492,12/12/2017 23:24,High,11,0.009,Delivery Truck,200,SP2092048,1/7/2018 10:43
19492,12/12/2017 14:58,High,9,0.015,Delivery Truck,200,JS1559559,1/6/2018 7:44
21863,11/22/2017 3:29,Not Specified,10,0.009,Delivery Truck,193,SP2065059,12/5/2017 13:24
21863,11/22/2017 11:46,Not Specified,14,0.023,Delivery Truck,193,MV1748545,11/27/2017 22:52
22022,4/3/2017 13:39,Critical,17,0.025,Delivery Truck,188,BH1171048,4/30/2017 0:35
26182,1/16/2017 14:46,Not Specified,7,0.004,Delivery Truck,41,RW1969027,2/3/2017 19:43
31238,8/22/2017 11:51,Medium,10,0.014,Express Air,203,TB2117564,9/21/2017 16:25
32998,9/29/2017 15:41,Not Specified,10,0.009,Delivery Truck,195,AH1003082,10/28/2017 0:53
33889,11/7/2017 17:24,Low,17,0.015,Delivery Truck,93,SC2084527,12/1/2017 8:47
33889,11/6/2017 21:56,Low,3,0.021,Delivery Truck,93,ML1775545,11/7/2017 18:13
33889,11/6/2017 12:33,Low,10,0.006,Delivery Truck,93,MM1726027,12/3/2017 3:37
33889,11/7/2017 2:00,Low,10,0.02,Delivery Truck,93,SG2047058,11/13/2017 3:21
36449,9/6/2017 7:27,Not Specified,10,0.01,Delivery Truck,194,CD1279045,9/23/2017 10:07
38917,11/22/2017 9:12,Low,10,0.002,Delivery Truck,203,KE1642018,11/28/2017 0:25
39265,5/7/2017 4:56,Critical,14,0.012,Delivery Truck,205,SM2032036,5/30/2017 5:27
41059,9/14/2017 9:57,Medium,12,0.001,Express Air,204,JW1595545,10/5/2017 4:12
41059,9/14/2017 10:53,Medium,13,0.017,Delivery Truck,204,DW134807,10/14/2017 18:51
41059,9/14/2017 3:25,Medium,10,0.013,Express Air,204,AF1088558,9/27/2017 10:10
41059,9/15/2017 15:22,Medium,15,0.004,Delivery Truck,204,SC10680134,10/10/2017 2:55
46050,1/4/2017 16:29,High,14,0.002,Delivery Truck,207,SH199757,1/10/2017 11:51
46310,7/21/2017 2:30,High,16,0,Delivery Truck,208,JF541549,8/1/2017 13:00
46310,7/22/2017 20:27,High,3,0.001,Delivery Truck,208,DK1298518,8/1/2017 9:44
46310,7/21/2017 17:39,High,12,0.013,Delivery Truck,208,GA1472527,8/2/2017 9:47
49986,10/15/2017 8:20,Critical,10,0.01,Delivery Truck,203,RR1952536,11/5/2017 22:35
51780,7/25/2017 22:28,Low,15,0.018,Express Air,209,SS20140104,7/30/2017 14:52
55107,5/9/2017 15:31,Low,10,0,Delivery Truck,207,DP1316558,5/21/2017 16:26
55969,10/4/2017 4:21,Medium,12,0.012,Delivery Truck,187,SF2020039,10/25/2017 16:20
57538,2/21/2017 23:10,Critical,10,0.014,Delivery Truck,93,RO1978027,3/7/2017 7:42
58656,12/5/2017 7:56,High,9,0.011,Delivery Truck,210,CA1277558,12/27/2017 9:24
58656,12/4/2017 2:03,High,13,0.015,Delivery Truck,210,SM10005116,12/16/2017 9:10
58789,8/6/2017 8:37,Low,16,0.021,Delivery Truck,93,TS2134092,8/11/2017 21:45
58789,8/5/2017 0:43,Low,3,0,Delivery Truck,93,AB10105140,8/17/2017 20:58
1600,3/3/2017 14:02,Medium,16,0.001,Delivery Truck,212,DK13090120,3/19/2017 13:27
1600,3/2/2017 12:41,Medium,12,0.021,Delivery Truck,212,AG1067555,3/24/2017 13:47
3109,7/23/2017 10:23,Low,11,0.013,Delivery Truck,212,CG1204092,8/10/2017 12:10
3109,7/23/2017 18:36,Low,12,0.013,Delivery Truck,212,AG1076558,7/26/2017 21:46
4932,8/9/2017 10:39,Critical,15,0.007,Delivery Truck,214,AP1072058,8/24/2017 15:10
12452,12/7/2017 8:00,Medium,6,0.024,Delivery Truck,216,KD1649527,12/30/2017 14:35
12452,12/8/2017 15:00,Medium,12,0.012,Delivery Truck,216,AB10255140,12/10/2017 7:43
12452,12/7/2017 2:45,Medium,10,0.017,Delivery Truck,216,VP2173026,12/11/2017 20:43
13410,6/7/2017 22:14,Not Specified,5,0.019,Delivery Truck,214,VT2170018,6/16/2017 6:56
13410,6/6/2017 14:32,Not Specified,10,0.012,Delivery Truck,214,TS2137058,6/8/2017 13:15
15808,12/14/2017 7:23,Critical,10,0.025,Delivery Truck,216,SC2009545,1/8/2018 0:40
15808,12/15/2017 18:04,Critical,11,0.017,Express Air,216,GG1465045,1/8/2018 20:47
15808,12/15/2017 23:27,Critical,9,0.025,Delivery Truck,216,EB1397518,1/3/2018 15:05
15808,12/14/2017 3:23,Critical,17,0.005,Delivery Truck,216,MC1742559,12/15/2017 22:19
16326,5/11/2017 9:33,High,14,0.003,Delivery Truck,216,DP310586,5/23/2017 7:19
16326,5/11/2017 11:13,High,13,0.01,Delivery Truck,216,JB1604526,6/5/2017 2:29
33255,6/24/2017 5:26,Critical,12,0.005,Express Air,215,MM1792045,7/9/2017 10:52
35142,4/22/2017 11:11,Low,10,0.018,Delivery Truck,186,JW522087,4/24/2017 4:12
35908,12/12/2017 1:42,Not Specified,13,0.006,Delivery Truck,23,BM1114059,1/1/2018 18:29
35908,12/13/2017 15:38,Not Specified,12,0.006,Express Air,23,CC1210045,1/6/2018 6:35
53314,9/20/2017 16:11,High,10,0.002,Delivery Truck,220,SP2092048,9/21/2017 1:55
53314,9/19/2017 9:21,High,3,0.001,Delivery Truck,220,DK1298558,10/11/2017 4:54
55269,3/8/2017 11:55,Medium,16,0.007,Delivery Truck,219,TB1152089,3/26/2017 6:21
56101,7/20/2017 2:22,Not Specified,19,0.022,Delivery Truck,216,KN1645082,8/10/2017 16:55
56101,7/19/2017 14:42,Not Specified,6,0.007,Delivery Truck,216,BD116057,7/20/2017 12:22
58725,5/20/2017 15:02,Not Specified,10,0.012,Delivery Truck,186,MZ733513,6/9/2017 12:49
2020,6/20/2017 4:00,Medium,9,0.007,Delivery Truck,222,FM1421551,7/18/2017 21:24
17506,2/28/2017 20:46,Low,8,0.005,Delivery Truck,62,SC2023058,3/17/2017 8:11
37440,6/23/2017 15:51,Not Specified,10,0.011,Delivery Truck,224,MT1781527,7/13/2017 4:51
39872,2/23/2017 18:40,Critical,13,0.025,Delivery Truck,222,CR12580144,3/14/2017 18:58
42405,1/22/2017 22:19,High,10,0.014,Delivery Truck,33,KB1624058,2/10/2017 10:44
47171,1/7/2017 11:45,Medium,8,0.013,Delivery Truck,222,JK1573064,1/16/2017 13:43
47171,1/7/2017 20:56,Medium,3,0.013,Delivery Truck,222,SM209057,1/25/2017 14:56
47171,1/7/2017 16:50,Medium,9,0.009,Delivery Truck,222,DW135407,1/16/2017 9:20
4545,1/17/2017 13:30,Not Specified,9,0.013,Delivery Truck,225,CM122357,2/16/2017 15:31
4545,1/16/2017 20:15,Not Specified,16,0.003,Delivery Truck,225,AF1088564,1/22/2017 0:08
5703,5/15/2017 2:30,Medium,3,0.025,Delivery Truck,228,MS1798048,5/29/2017 6:10
6311,2/11/2017 20:13,Medium,3,0.01,Delivery Truck,230,MP1747048,2/19/2017 4:47
10147,10/10/2017 19:31,High,13,0.011,Delivery Truck,226,AB10150120,11/5/2017 12:30
12261,10/24/2017 2:48,Low,17,0.01,Delivery Truck,227,RW1969027,11/12/2017 15:53
12261,10/23/2017 11:30,Low,10,0.009,Express Air,227,ON1871582,11/7/2017 11:24
12261,10/24/2017 21:48,Low,12,0.01,Delivery Truck,227,BO1142545,11/3/2017 5:40
12261,10/24/2017 20:07,Low,5,0.01,Delivery Truck,227,AG1090082,11/15/2017 19:03
12261,10/24/2017 20:36,Low,6,0.001,Delivery Truck,227,TP21130144,11/5/2017 12:28
17858,9/25/2017 16:08,Medium,6,0.023,Delivery Truck,47,CT1199566,10/19/2017 3:05
17858,9/26/2017 18:42,Medium,6,0.008,Delivery Truck,47,SV1078529,10/20/2017 1:54
17858,9/26/2017 22:28,Medium,12,0.006,Express Air,47,MH744033,10/5/2017 14:30
28482,3/9/2017 10:08,Critical,5,0.003,Delivery Truck,226,PN1877527,3/31/2017 7:51
28482,3/8/2017 2:04,Critical,5,0.008,Delivery Truck,226,EM396086,3/27/2017 20:00
33505,9/25/2017 23:20,Low,9,0.024,Delivery Truck,229,CM122357,10/4/2017 14:22
33505,9/26/2017 19:57,Low,11,0.009,Express Air,229,MP1747048,10/13/2017 18:55
34209,8/25/2017 15:17,High,11,0.025,Delivery Truck,227,JK5730108,9/2/2017 13:14
34209,8/25/2017 6:41,High,16,0.01,Delivery Truck,227,FH1427559,9/12/2017 11:23
37318,4/16/2017 15:55,Medium,10,0.009,Delivery Truck,231,RO1978027,5/2/2017 16:40
38496,2/20/2017 4:45,Critical,12,0.004,Delivery Truck,225,DC1328582,3/4/2017 18:27
41702,12/23/2017 0:25,Not Specified,13,0,Delivery Truck,234,TH1123561,1/5/2018 19:35
41702,12/22/2017 11:18,Not Specified,10,0.013,Delivery Truck,234,EM396086,1/14/2018 7:41
44706,3/31/2017 1:20,Low,11,0.01,Delivery Truck,227,SJ2050051,4/27/2017 15:44
44706,3/31/2017 8:30,Low,10,0.014,Delivery Truck,227,GM1444027,4/23/2017 13:27
45347,9/29/2017 21:15,Medium,9,0.003,Delivery Truck,227,JC610575,10/8/2017 5:54
45347,9/29/2017 13:51,Medium,11,0.002,Express Air,227,JL1517559,10/9/2017 15:16
51524,3/14/2017 14:43,Medium,9,0.008,Delivery Truck,225,TW21025139,3/21/2017 20:54
51524,3/14/2017 11:14,Medium,10,0.025,Express Air,225,CC2370108,4/5/2017 16:27
52322,2/2/2017 18:27,Low,5,0.022,Delivery Truck,228,PF1912027,2/22/2017 8:30
54145,1/2/2017 3:20,Low,10,0.025,Delivery Truck,228,SM10005116,1/19/2017 15:57
59392,6/27/2017 18:28,Medium,8,0.019,Delivery Truck,225,PO8850117,7/9/2017 15:07
59392,6/26/2017 21:54,Medium,3,0.005,Delivery Truck,225,KN163907,7/21/2017 22:14
3648,6/16/2017 16:49,Low,11,0.021,Delivery Truck,83,ND18370139,7/12/2017 17:53
3648,6/16/2017 6:27,Low,14,0.017,Delivery Truck,83,TZ2144527,6/25/2017 1:13
9028,12/22/2017 17:22,Low,6,0.013,Delivery Truck,238,MN1793527,1/9/2018 12:00
14791,2/14/2017 6:33,Medium,12,0.011,Delivery Truck,117,JE1547566,3/9/2017 0:03
20674,12/8/2017 14:16,High,9,0.024,Delivery Truck,83,NS1850528,1/4/2018 9:39
24903,10/20/2017 13:18,Low,12,0.005,Delivery Truck,237,PO1886545,11/1/2017 3:39
25735,12/30/2017 22:34,Not Specified,9,0.005,Delivery Truck,117,RB1943559,1/17/2018 22:29
29762,8/3/2017 2:22,Critical,8,0.021,Delivery Truck,83,GT14710139,9/1/2017 8:23
42597,3/26/2017 8:57,Medium,10,0.018,Delivery Truck,237,MS175307,4/6/2017 6:47
230,10/26/2017 8:23,Critical,10,0.009,Delivery Truck,240,SC1072524,10/30/2017 20:02
230,10/26/2017 10:54,Critical,10,0.019,Delivery Truck,240,DM1334558,11/24/2017 1:53
640,1/23/2017 4:02,High,6,0.002,Delivery Truck,243,DB13210120,2/10/2017 15:33
640,1/23/2017 2:29,High,10,0.021,Delivery Truck,243,RB19330120,2/14/2017 22:01
896,3/8/2017 12:29,Critical,17,0.002,Delivery Truck,245,KD1627018,3/21/2017 12:30
2628,10/22/2017 18:04,Low,15,0,Delivery Truck,252,SW2075545,10/23/2017 6:53
2628,10/22/2017 7:32,Low,12,0,Delivery Truck,252,AB100157,11/20/2017 9:03
3745,9/28/2017 8:51,Low,4,0.015,Express Air,257,PL1892588,10/7/2017 1:21
4743,3/31/2017 18:04,Low,7,0.009,Delivery Truck,255,DK1315031,4/3/2017 4:59
4743,3/30/2017 7:01,Low,10,0.002,Delivery Truck,255,LD6855117,4/12/2017 20:14
5381,1/28/2017 16:28,Low,9,0.023,Delivery Truck,245,NC834073,2/1/2017 15:00
5381,1/29/2017 16:20,Low,13,0.024,Delivery Truck,245,CC1243082,2/13/2017 5:18
6438,5/16/2017 11:01,Not Specified,11,0.012,Delivery Truck,262,AB10105140,5/25/2017 3:04
6438,5/16/2017 8:21,Not Specified,13,0.014,Delivery Truck,262,XP2186539,5/20/2017 22:17
8960,6/6/2017 3:36,Medium,11,0.003,Express Air,266,AS10090140,7/5/2017 5:59
8960,6/6/2017 3:52,Medium,7,0.001,Delivery Truck,266,CY1274558,6/19/2017 3:38
10247,1/10/2017 16:35,Medium,11,0.017,Delivery Truck,254,BD1177045,2/3/2017 7:35
10247,1/10/2017 7:02,Medium,13,0.002,Delivery Truck,254,JF15295120,1/11/2017 21:31
10498,10/24/2017 1:08,Low,7,0,Delivery Truck,269,MY1738096,11/18/2017 15:32
11491,8/17/2017 8:28,Low,5,0.018,Delivery Truck,264,AB10255140,9/11/2017 22:36
11491,8/18/2017 9:41,Low,3,0.025,Express Air,264,SV208157,9/12/2017 14:52
11841,4/20/2017 21:50,Medium,6,0.012,Delivery Truck,268,CM1193527,5/9/2017 18:18
11841,4/21/2017 18:51,Medium,10,0.002,Delivery Truck,268,KH16510102,5/13/2017 0:47
11878,2/24/2017 16:35,Not Specified,5,0.018,Delivery Truck,269,GM144407,3/14/2017 13:57
11878,2/24/2017 21:40,Not Specified,10,0.003,Delivery Truck,269,SC20695102,2/28/2017 1:19
12160,12/12/2017 2:43,Low,10,0.021,Delivery Truck,264,GT14710139,1/1/2018 5:29
12160,12/13/2017 4:28,Low,10,0.025,Delivery Truck,264,LH1690018,12/19/2017 17:36
12160,12/13/2017 19:26,Low,13,0.01,Delivery Truck,264,AA1048059,12/22/2017 22:28
12736,3/8/2017 10:55,Low,12,0.013,Delivery Truck,241,DK13090120,3/21/2017 16:01
13440,10/13/2017 17:11,Not Specified,4,0.02,Delivery Truck,277,MF1825045,11/12/2017 11:12
13861,8/12/2017 3:01,High,16,0.012,Delivery Truck,278,TA21385102,9/5/2017 11:54
14023,2/20/2017 13:06,Not Specified,10,0.017,Delivery Truck,254,MY182957,3/13/2017 0:42
14023,2/21/2017 12:13,Not Specified,13,0.025,Delivery Truck,254,DS1318093,3/2/2017 5:40
14147,3/8/2017 3:20,Not Specified,7,0.016,Delivery Truck,280,MG1769564,3/22/2017 10:04
14147,3/7/2017 5:11,Not Specified,7,0.024,Delivery Truck,280,EM396086,3/13/2017 10:55
14147,3/8/2017 9:31,Not Specified,15,0.003,Delivery Truck,280,VS218207,3/21/2017 18:04
15014,2/11/2017 6:05,Medium,10,0,Delivery Truck,248,HG1502559,3/5/2017 4:44
16065,7/20/2017 19:12,High,12,0.015,Delivery Truck,283,BS1136545,8/6/2017 22:44
16065,7/21/2017 7:20,High,10,0.01,Delivery Truck,283,CM122357,8/19/2017 3:25
16613,12/25/2017 5:14,High,15,0.012,Delivery Truck,261,CD1192045,1/23/2018 17:25
17825,1/14/2017 9:56,Not Specified,8,0.013,Delivery Truck,284,LB1679558,1/27/2017 14:18
17956,8/6/2017 10:18,Critical,10,0.023,Express Air,246,LR1703548,8/20/2017 2:11
17956,8/5/2017 15:05,Critical,10,0.006,Delivery Truck,246,AB10060140,8/14/2017 16:01
19687,8/14/2017 15:47,Medium,7,0.01,Delivery Truck,274,GM1444027,8/16/2017 18:02
19687,8/14/2017 3:33,Medium,5,0.02,Delivery Truck,274,BD115007,8/20/2017 7:09
21025,9/12/2017 14:44,Not Specified,11,0.004,Delivery Truck,274,GH1442527,9/14/2017 16:02
22054,7/30/2017 10:38,Medium,5,0.015,Delivery Truck,242,EB1384059,8/3/2017 1:17
22881,4/6/2017 0:44,Medium,12,0.013,Delivery Truck,268,MC7575110,4/9/2017 7:41
24135,1/22/2017 23:30,Low,7,0.012,Delivery Truck,249,CM1830117,1/29/2017 7:43
24196,7/31/2017 14:09,High,6,0.004,Delivery Truck,288,RB19570120,8/22/2017 13:07
24196,7/31/2017 11:09,High,10,0,Delivery Truck,288,EB13750113,8/26/2017 13:30
24197,2/3/2017 18:47,Low,13,0.018,Express Air,281,PM191357,2/24/2017 2:02
24197,2/4/2017 20:18,Low,8,0.016,Delivery Truck,281,BF110807,2/16/2017 21:34
24581,4/9/2017 10:29,High,6,0.02,Delivery Truck,274,DL1333058,5/6/2017 3:39
24710,9/30/2017 12:31,Low,12,0.016,Delivery Truck,286,AG1067555,10/11/2017 3:01
25254,9/18/2017 6:56,Critical,6,0.005,Delivery Truck,266,EP1391559,9/30/2017 20:03
27047,11/23/2017 15:46,High,16,0.014,Delivery Truck,271,TS2137048,12/18/2017 20:31
27047,11/22/2017 14:46,High,13,0.017,Delivery Truck,271,EM396086,12/19/2017 22:46
27077,3/15/2017 19:04,Critical,10,0.025,Delivery Truck,259,SV2078545,4/8/2017 15:41
27236,3/3/2017 3:19,High,11,0.018,Delivery Truck,251,TC1114560,3/23/2017 5:38
27681,11/24/2017 0:13,Medium,10,0.011,Delivery Truck,275,DK1298582,12/15/2017 1:42
27681,11/24/2017 10:06,Medium,12,0.014,Delivery Truck,275,AH1003033,12/15/2017 15:32
28033,9/14/2017 20:19,High,15,0.022,Delivery Truck,273,SC20380102,10/9/2017 21:14
28033,9/14/2017 21:04,High,16,0.024,Delivery Truck,273,HA1492027,10/9/2017 10:12
28033,9/15/2017 6:40,High,12,0.023,Delivery Truck,273,AB10255140,9/25/2017 1:30
28932,7/21/2017 8:47,Low,6,0.011,Express Air,289,CC1268558,8/3/2017 6:47
28932,7/22/2017 1:08,Low,17,0,Delivery Truck,289,RF19345120,8/2/2017 5:17
29475,2/23/2017 0:49,High,11,0.02,Delivery Truck,255,MP1817548,3/24/2017 13:21
29475,2/22/2017 6:58,High,13,0.023,Delivery Truck,255,JC610575,3/5/2017 22:32
29671,3/23/2017 9:18,Critical,11,0.025,Delivery Truck,244,BH117107,4/8/2017 21:30
29895,10/21/2017 14:18,Medium,17,0.002,Delivery Truck,280,EH412557,11/12/2017 0:22
30308,3/22/2017 1:40,Medium,8,0.008,Delivery Truck,295,SC2084582,4/8/2017 20:57
31301,10/18/2017 23:59,Low,2,0.021,Delivery Truck,244,CS1246011,11/7/2017 12:57
31495,8/5/2017 21:26,Low,10,0.019,Express Air,260,CR127307,8/19/2017 10:05
31495,8/4/2017 3:30,Low,16,0.019,Delivery Truck,260,TC2129545,8/25/2017 15:24
32131,12/27/2017 23:19,Critical,11,0.005,Delivery Truck,281,JD16150139,1/3/2018 6:13
32135,11/25/2017 23:41,High,4,0.011,Delivery Truck,285,SB202907,12/5/2017 23:56
32135,11/26/2017 6:21,High,3,0.014,Delivery Truck,285,SS2014018,11/30/2017 7:52
32834,8/27/2017 8:51,Critical,11,0.024,Delivery Truck,86,JB1592548,9/3/2017 10:37
34244,9/29/2017 3:17,Low,7,0.025,Express Air,244,TB21520120,10/28/2017 9:22
34244,9/30/2017 19:21,Low,15,0.019,Delivery Truck,244,KC1667548,10/18/2017 2:29
34658,11/19/2017 6:37,Medium,2,0.013,Delivery Truck,251,NZ18565139,12/7/2017 19:48
35079,8/15/2017 19:24,High,8,0.017,Delivery Truck,264,CC12370139,9/1/2017 12:13
35079,8/15/2017 2:40,High,8,0.021,Express Air,264,AW1093051,9/3/2017 16:29
35877,5/25/2017 11:32,High,5,0.008,Delivery Truck,240,BT11395139,6/13/2017 19:01
35878,8/13/2017 14:02,Medium,12,0.012,Delivery Truck,299,LC1687045,9/1/2017 17:41
36448,9/11/2017 12:24,Medium,14,0.018,Delivery Truck,258,JL1550582,9/23/2017 1:31
36448,9/10/2017 6:24,Medium,6,0.022,Delivery Truck,258,DK1298518,9/22/2017 17:04
36741,12/19/2017 2:35,Critical,9,0.012,Delivery Truck,301,BG1174018,1/3/2018 3:16
36741,12/20/2017 19:11,Critical,7,0.015,Delivery Truck,301,CP1234058,12/31/2017 12:48
36866,3/25/2017 2:13,Low,13,0.006,Delivery Truck,294,DJ1342045,4/23/2017 23:39
37216,12/1/2017 2:03,High,17,0.023,Delivery Truck,300,TB2125031,12/22/2017 2:00
37349,2/16/2017 10:54,Critical,7,0,Express Air,265,SP2092048,2/21/2017 19:10
37920,7/14/2017 23:24,Critical,7,0.007,Delivery Truck,291,TM2149031,7/31/2017 18:00
39172,6/26/2017 7:15,Low,6,0.004,Delivery Truck,261,TM2101048,7/4/2017 6:03
39172,6/25/2017 9:04,Low,6,0.024,Delivery Truck,261,NF1859527,6/27/2017 13:49
39330,7/17/2017 7:46,Critical,7,0,Express Air,278,KD1661531,7/23/2017 15:58
39749,6/28/2017 21:00,High,14,0.015,Delivery Truck,249,SV208157,7/9/2017 23:39
39749,6/28/2017 0:20,High,15,0.022,Delivery Truck,249,AW10930139,7/4/2017 18:08
39749,6/27/2017 20:57,High,7,0.022,Delivery Truck,249,SC2069539,7/10/2017 16:26
41122,2/22/2017 17:12,Not Specified,8,0.009,Express Air,264,CD1192045,2/25/2017 13:06
41187,9/30/2017 20:22,Low,4,0.018,Delivery Truck,245,RK1930018,10/2/2017 0:32
41187,9/30/2017 23:14,Low,12,0,Delivery Truck,245,SW2027564,10/7/2017 11:38
42086,7/23/2017 19:45,High,10,0.003,Delivery Truck,257,BM1178558,8/7/2017 22:32
42465,12/21/2017 0:26,Medium,17,0.01,Delivery Truck,239,SP2092064,1/1/2018 14:27
42820,2/17/2017 10:43,Low,11,0.024,Delivery Truck,248,PJ1883564,2/21/2017 1:33
43367,3/9/2017 17:57,Critical,4,0.019,Delivery Truck,303,RK1930082,3/15/2017 21:44
43367,3/10/2017 18:31,Critical,16,0.004,Express Air,303,EM1381092,4/4/2017 18:08
43367,3/10/2017 10:51,Critical,12,0.003,Delivery Truck,303,JC1610514,3/15/2017 19:26
44229,5/14/2017 12:33,Medium,12,0.007,Delivery Truck,257,TA21385102,6/3/2017 15:16
44390,12/3/2017 16:51,Not Specified,13,0.018,Delivery Truck,305,AB16523,12/30/2017 7:12
44614,6/14/2017 6:22,Low,17,0.021,Express Air,295,SF209657,6/18/2017 12:33
44614,6/15/2017 20:00,Low,15,0.012,Delivery Truck,295,CC2550137,7/2/2017 12:54
